tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo
9,45736.487685185188,1604400,2,28,Independiente,5000000,2000000,632696,95.227787000000006,664.0,30,3,0.0,42145.0,42145.0,0.0,25,0,3,3271433,Creciente,1
9,45750.382002314815,1269000,2,28,Independiente,4000000,2000000,500431,95.227787000000006,771.0,17,9,0.0,89341.0,89341.0,0.0,10,1,1,1140000,Creciente,1
4,45696.34170138889,1451224.8,12,28,Empleado,5300000,0,113873,95.227787000000006,708.0,10,8,0.0,97055.0,97055.0,0.0,3,0,3,3754827,Creciente,1
4,45699.70171296296,3182040,24,27,Empleado,2800000,450000,139427,95.227787000000006,722.0,6,9,0.0,23355.0,23355.0,0.0,2,1,2,2575068,Creciente,1
4,45634.554780092592,1200000,12,27,Empleado,1100000,400000,94199,95.227787000000006,752.0,3,6,0.0,4422.0,4422.0,0.0,0,0,3,923723,Creciente,1
4,45638.764085648145,4061280,12,27,Empleado,1500000,800000,318675,95.227787000000006,765.0,3,6,0.0,3446.0,3446.0,0.0,0,0,2,1645585,Creciente,1
4,45668.594305555554,1529880,12,26,Empleado,3000000,0,106242,95.227787000000006,803.0,5,4,0.0,91.0,91.0,0.0,2,0,1,916148,Creciente,1
4,45764.485983796294,2600160,6,26,Empleado,4000000,2000000,386546,95.227787000000006,821.0,1,4,0.0,8793.0,8793.0,0.0,1,0,0,2500000,Creciente,1
9,45787.582106481481,1269000,2,58,Independiente,5000000,2000000,500578,95.227787000000006,831.0,3,2,0.0,25147.0,25147.0,0.0,2,0,0,,,1
4,45876.694097222222,1965294,12,25,Empleado,1000001,347000,158184,95.227787000000006,734.0,4,4,0.0,1658.0,1658.0,0.0,1,0,0,1008324,Creciente,1
4,45685.769780092596,903240,8,25,Empleado,1450000,150000,102536,95.227787000000006,746.0,2,3,0.0,5356.0,5356.0,0.0,1,0,0,1300000,Creciente,1
4,45668.519421296296,599880,6,25,Empleado,1800000,800000,83317,95.227787000000006,732.0,2,5,0.0,17.0,17.0,0.0,0,0,0,1340739,Creciente,1
9,45644.693379629629,1185660,3,24,Independiente,4000000,2000000,314466,95.227787000000006,679,2,3,0,6320,6320,,1,0,1,,,1
4,45675.525104166663,2180160,12,24,Empleado,1800000,450000,151400,95.227787000000006,750.0,3,5,0.0,2319.0,2319.0,0.0,1,0,1,,,1
4,45883.689930555556,2809200,36,23,Empleado,1756718,187000,98608,95.227787000000006,743.0,2,3,0.0,4919.0,4919.0,0.0,2,0,0,1704991,Creciente,1
4,45773.684907407405,2298240,8,23,Empleado,1700000,680000,262028,95.227787000000006,720.0,8,7,0.0,19272.0,19272.0,0.0,2,0,4,558500,Creciente,1
4,45630.588391203702,481260,6,36,Empleado,3500000,700000,71350,95.227787000000006,805.0,6,7,0.0,79757.0,74418.0,0.0,4,0,1,,,1
9,45686.533726851849,3901237.1999999997,11,36,Empleado,7000000,2000000,303527,95.227787000000006,823.0,7,8,0.0,63658.0,59353.0,0.0,5,0,0,2000000,Estable,1
4,46035.78497685185,3000000,36,37,Empleado,4698000,804000,114534,95.227787000000006,876.0,1,1,0.0,17300.0,17300.0,0.0,1,0,0,3383603,Decreciente,1
9,45896.428136574075,3978908.4,10,36,Empleado,2800000,2608000,342272,95.227787000000006,763.0,11,9,0.0,26010.0,26010.0,0.0,6,0,2,2100000,Decreciente,1
4,45661.695937500001,1525764,12,36,Independiente,6000000,2800000,120069,95.227787000000006,775.0,16,8,0.0,88402.0,88402.0,0.0,3,2,10,,,1
9,45675.423483796294,1890580.7999999998,10,36,Independiente,3900000,2000000,160350,95.227787000000006,978,10,1,0,81809,81809,,3,0,2,,,1
4,45745.718009259261,3126960,12,36,Empleado,3000000,500000,246074,95.227787000000006,755.0,14,8,0.0,139479.0,76091.0,0.0,3,2,8,2087354,Creciente,1
9,45757.456134259257,1893009.5999999999,9,36,Empleado,8000000,4000000,177045,95.227787000000006,809.0,6,9,0.0,5760.0,5760.0,0.0,2,0,1,14315350,Creciente,1
9,45730.698379629626,1485120,5,36,Empleado,3000000,1000000,240861,95.227787000000006,764.0,6,5,0.0,10186.0,7899.0,0.0,3,0,2,,,1
4,45674.381064814814,1247460,12,36,Empleado,2000000,500000,97697,95.227787000000006,848.0,4,5,0.0,273.0,273.0,0.0,2,0,1,1335287,Creciente,1
9,45647.501076388886,2144097.6,10,36,Empleado,3000000,1000000,181852,95.227787000000006,803.0,5,2,0.0,57361.0,57361.0,0.0,3,0,1,2226645,Creciente,1
4,45974.383703703701,1384442.4,6,36,Empleado,1800000,0,210870,95.227787000000006,801.0,0,1,0.0,0.0,,,0,0,0,2077150,Creciente,1
9,45852.582858796297,1380055.2,4,36,Empleado,3000000,2000000,277597,95.227787000000006,865.0,1,7,0.0,0.0,0.0,0.0,0,0,1,1413333,Decreciente,1
4,46084.459039351852,2664000,12,37,Empleado,3178000,1004000,226379,95.227787000000006,721.0,11,1,0.0,20521.0,20521.0,0.0,6,2,2,4272656,Decreciente,1
4,45946.421458333331,624000,6,36,Independiente,3697000,1933000,95044,95.227787000000006,807.0,6,3,0.0,70723.0,70723.0,0.0,1,2,2,984754,Creciente,1
4,45651.631180555552,957480,12,48,Empleado,3200000,450000,75171,95.227787000000006,727.0,11,7,0.0,18437.0,18437.0,0.0,7,0,3,2158460,Decreciente,1
4,45722.53361111111,1437600,12,36,Empleado,2100000,600000,113643,95.227787000000006,807.0,8,4,0.0,63503.0,32616.0,0.0,1,0,6,1477262,Decreciente,1
9,45670.777106481481,3017808,12,36,Empleado,2000000,1000000,236053,90.562453000000005,831.0,5,2,0.0,145606.0,145606.0,0.0,5,0,0,4146138,Creciente,1
4,45793.489687499998,2781000,24,36,Empleado,3600000,2000000,122227,95.227787000000006,777.0,5,5,0.0,15241.0,15241.0,0.0,2,0,1,4159466,Creciente,1
10,46006.397835648146,9161688,36,37,Empleado,2610000,825000,338429,95.227787000000006,792.0,4,5,0.0,9418.0,9418.0,0.0,1,0,2,841041,Creciente,1
9,45772.478414351855,2567852.4,10,36,Independiente,3000000,1800000,218365,95.227787000000006,731.0,8,14,0.0,58066.0,49130.0,0.0,4,1,2,2865934,Decreciente,1
9,45836.423125000001,1879372.8,7,36,Empleado,7132971,3000000,222287,95.227787000000006,826.0,9,8,0.0,95151.0,95151.0,0.0,8,0,0,8589913,Creciente,1
9,45774.657858796294,1673476.8,9,36,Empleado,3000000,1500000,156663,88.229786000000004,725.0,6,4,0.0,28762.0,28762.0,0.0,3,1,2,1588750,Creciente,1
4,45643.723090277781,2640000,36,35,Empleado,2000000,600000,84932,95.227787000000006,832.0,5,3,0.0,63052.0,50252.0,0.0,1,3,1,1784487,Creciente,1
9,45716.749641203707,648379.19999999995,9,36,Empleado,1200000,500000,60611,95.227787000000006,797.0,0,4,0.0,0.0,,,0,0,0,,,1
9,45674.735289351855,2560876.7999999998,11,36,Independiente,10000000,5000000,201409,91.99794,771.0,3,6,0.0,88923.0,88923.0,0.0,2,0,1,,,1
9,45901.577881944446,3761084.4,10,36,Independiente,2600000,528000,323534,47.613894000000002,820.0,1,3,0.0,747.0,747.0,0.0,1,0,0,,,0
4,45696.719155092593,1680000,12,36,Empleado,1000000,100000,132383,95.227787000000006,876.0,2,2,0.0,0.0,0.0,0.0,1,0,0,923771,Creciente,1
4,45716.403923611113,5624245.2000000002,36,36,Empleado,3200000,200000,182406,95.227787000000006,784.0,11,3,0.0,56282.0,47845.0,0.0,6,1,0,1036879,Creciente,1
9,45954.349895833337,1229468.3999999999,10,36,Empleado,1520000,0,107866,95.227787000000006,795.0,0,2,0.0,0.0,,,0,0,0,,,1
4,45751.527303240742,2971200,6,36,Empleado,3000000,1200000,443499,89.229500000000002,893.0,2,5,0.0,3653.0,3653.0,0.0,1,0,0,918755,Creciente,1
4,45680.724652777775,5047200,18,36,Empleado,3200000,400000,280056,95.227787000000006,732.0,8,6,0.0,13078.0,13078.0,0.0,6,0,2,3242000,Creciente,1
9,46001.626261574071,3749235.6,4,36,Empleado,5270000,3144000,766465,95.227787000000006,808.0,7,7,0.0,117892.0,117892.0,0.0,6,0,1,13922498,Creciente,1
9,45654.67465277778,1352313.5999999999,9,36,Empleado,3000000,1000000,126294,95.227787000000006,763.0,2,4,0.0,154.0,154.0,0.0,0,0,1,,,1
9,45672.453252314815,3659030.4,11,36,Empleado,3900000,2000000,284682,95.227787000000006,854.0,6,5,0.0,2398.0,2398.0,0.0,4,0,0,3039143,Creciente,1
9,45732.543530092589,644950.79999999993,10,36,Independiente,1600000,900000,54759,95.227787000000006,760.0,3,1,0.0,612.0,612.0,0.0,0,0,0,1603593,Creciente,1
4,45775.392685185187,840000,8,36,Empleado,2500000,1000000,96371,95.227787000000006,757.0,5,3,0.0,17350.0,17350.0,0.0,1,0,2,1068571,Decreciente,1
4,45759.57571759259,2955024,24,35,Empleado,5000000,3500000,129480,95.227787000000006,783.0,3,4,0.0,9892.0,9892.0,0.0,2,0,0,942828,Creciente,1
4,45939.783819444441,2358000,6,35,Empleado,4150000,953000,356602,95.227787000000006,782.0,6,3,0.0,15619.0,15619.0,0.0,1,0,4,1288484,Creciente,1
4,46101.682650462964,6840000,6,36,Independiente,3016000,808000,1060972,95.227787000000006,766.0,1,6,0.0,7863.0,7863.0,0.0,1,0,0,,,1
9,45702.739293981482,5811889.2000000002,11,35,Empleado,4000000,2000000,452697,95.227787000000006,830.0,6,4,0.0,91743.0,91743.0,0.0,5,0,0,916841,Creciente,1
9,45788.408356481479,3325488,10,35,Empleado,1800000,850000,282793,95.227787000000006,588,2,1,0,1672,1672,,0,0,2,,,1
4,45652.558692129627,1488000,6,35,Empleado,1400000,100000,220908,95.227787000000006,777.0,0,2,0.0,0.0,,,0,0,0,998318,Creciente,1
4,45968.714444444442,1317000,12,35,Empleado,3420000,1298000,109590,95.227787000000006,785.0,5,5,0.0,17506.0,17506.0,0.0,3,0,2,3732666,Creciente,1
4,45849.638090277775,1864800,18,35,Empleado,1600000,900000,107143,95.227787000000006,802.0,2,2,0.0,891.0,891.0,0.0,0,0,2,990476,Creciente,1
9,45738.405694444446,2201137.1999999997,10,35,Empleado,1900000,1300000,186984,95.227787000000006,718.0,0,2,0.0,0.0,,,0,0,0,1376649,Decreciente,1
9,45702.667094907411,1531626,10,35,Empleado,2300000,1000000,130042,95.227787000000006,854.0,5,3,0.0,12631.0,12631.0,0.0,4,0,0,2431263,Creciente,1
4,45666.528877314813,876000,6,35,Empleado,4000000,1000000,130228,89.229500000000002,767.0,7,7,0.0,2376.0,2376.0,0.0,0,0,2,837863,Creciente,1
4,45883.77144675926,2456400,6,33,Independiente,954263,373000,370143,85.897119000000004,756.0,3,3,0.0,2716.0,2716.0,0.0,1,0,0,808397,Decreciente,1
9,45773.687916666669,1543023.5999999999,10,35,Empleado,3000000,2000000,131216,95.227787000000006,849.0,4,2,0.0,117035.0,117035.0,0.0,4,0,0,1627596,Creciente,1
9,45712.5002662037,799680,11,35,Empleado,3100000,1400000,62288,95.227787000000006,803.0,4,2,0.0,5350.0,5350.0,0.0,1,1,2,,,1
4,45704.624328703707,920889.6,6,35,Empleado,1600000,300000,136995,95.227787000000006,788.0,8,7,0.0,5835.0,5835.0,0.0,3,0,4,1530045,Creciente,1
4,45685.719571759262,1959480,10,35,Empleado,2500000,500000,181323,95.227787000000006,842.0,4,4,0.0,1062.0,1062.0,0.0,3,0,1,1254347,Decreciente,1
9,45774.480127314811,2433930,10,36,Empleado,2200000,9001000,206977,95.227787000000006,731.0,7,3,0.0,3413.0,3413.0,0.0,4,0,2,2956493,Creciente,1
4,46076.485393518517,1944000,6,36,Empleado,1670000,0,300536,95.227787000000006,760.0,1,0,0.0,0.0,0.0,0.0,0,0,0,1467685,Creciente,1
9,45724.344247685185,1158786,10,35,Empleado,1600000,600000,98386,95.227787000000006,819.0,1,2,0.0,17418.0,17418.0,0.0,1,0,0,2220165,Creciente,1
10,45899.800347222219,366960,6,35,Independiente,1000000,50000,55240,95.227787000000006,821.0,2,4,0.0,729.0,729.0,0.0,0,0,1,966736,Creciente,1
4,45738.641828703701,3326400,6,35,Empleado,2182000,951000,495740,95.227787000000006,738.0,9,3,0.0,34981.0,34981.0,0.0,5,0,2,2068863,Creciente,1
9,45810.484606481485,3504123.6,10,35,Empleado,3000000,1500000,298296,95.227787000000006,791.0,9,3,0.0,42950.0,3998.0,0.0,4,4,1,933473,Creciente,1
4,46016.600532407407,6000000,24,36,Independiente,5347000,1926000,294601,95.227787000000006,813.0,8,2,0.0,56670.0,56670.0,0.0,6,0,1,1754166,Estable,1
4,45789.432372685187,467520,6,35,Empleado,1200000,300000,70018,95.227787000000006,726.0,9,11,0.0,40310.0,10822.0,0.0,0,3,2,1375661,Decreciente,1
9,45690.703634259262,3697692,11,34,Empleado,3100000,1500000,287690,95.227787000000006,788.0,10,6,0.0,2362.0,2362.0,0.0,7,0,1,1378954,Creciente,1
10,45936.696053240739,2787240,6,34,Empleado,2160000,565000,422411,95.227787000000006,797.0,7,5,0.0,35088.0,35088.0,0.0,3,0,1,4031034,Creciente,1
4,45638.745706018519,1680000,12,34,Independiente,1500000,700000,131572,95.227787000000006,811.0,4,0,0.0,7655.0,7655.0,0.0,1,1,2,,,1
4,45816.452650462961,1512000,6,34,Independiente,10000000,4300000,227288,-17.221952999999999,822.0,10,9,0.0,442032.0,295320.0,0.0,1,4,3,1948226,Creciente,0
4,45894.515439814815,627190.79999999993,6,34,Empleado,1000000,530000,94730,95.227787000000006,715.0,9,4,0.0,7998.0,5026.0,0.0,1,3,2,1127272,Creciente,1
4,45902.600925925923,1410163.2,6,34,Empleado,3600000,1405000,214073,95.227787000000006,759.0,5,4,0.0,28597.0,28597.0,0.0,3,0,2,1436104,Creciente,1
9,45675.662546296298,2384874,10,24,Empleado,1200000,500000,202274,95.227787000000006,744,3,3,0,76932,76932,,2,0,0,,,1
4,45624.669861111113,1376510.4,12,34,Empleado,900000,200000,108055,95.227787000000006,777.0,0,3,0.0,0.0,,,0,0,0,,,1
4,45669.415185185186,1800000,6,34,Independiente,3500000,800000,267592,95.227787000000006,781.0,1,1,0.0,4796.0,4796.0,0.0,0,0,1,,,1
4,45729.486400462964,3226800,36,34,Empleado,1800000,700000,106378,-9.4847110000000008,753.0,3,3,0.0,16544.0,16544.0,0.0,1,0,1,333127,Estable,0
4,45793.705752314818,737025.6,12,34,Empleado,1300000,330000,58783,95.227787000000006,728.0,3,2,0.0,957.0,957.0,0.0,0,0,3,913832,Creciente,1
9,45623.660995370374,1630701.5999999999,10,33,Empleado,1000000,0,138091,95.227787000000006,845,3,0,0,0,0,,0,0,0,,,1
4,45692.555949074071,1236000,12,34,Empleado,3900000,500000,97387,95.227787000000006,784.0,11,6,0.0,44840.0,44840.0,0.0,8,0,2,250625,Creciente,1
9,45693.731666666667,3574816.8,11,34,Empleado,4000000,2000000,278130,95.227787000000006,855.0,6,7,0.0,255836.0,255836.0,0.0,3,0,1,469405,Creciente,1
4,45860.641111111108,4398720,6,34,Empleado,12528989,4557000,652138,95.227787000000006,776.0,6,4,0.0,32521.0,32277.0,0.0,3,0,1,12714360,Creciente,1
4,45652.627858796295,1242000,12,34,Empleado,1800000,200000,97496,56.562688999999999,778.0,1,3,0.0,446.0,446.0,0.0,1,0,0,1668302,Creciente,0
9,45838.391689814816,2456818.7999999998,4,34,Empleado,5500000,3000000,494188,95.227787000000006,832.0,7,7,0.0,4689.0,4689.0,0.0,5,0,0,6683266,Creciente,1
4,45643.524456018517,1476000,6,34,Empleado,3000000,300000,219076,95.227787000000006,804.0,4,3,0.0,0.0,0.0,0.0,0,0,2,2898367,Creciente,1
4,45713.378182870372,1800000,6,34,Independiente,4000000,900000,268258,95.227787000000006,788.0,4,5,0.0,12258.0,12258.0,0.0,2,1,0,,,1
9,45807.554074074076,7506279.5999999996,10,33,Independiente,10000000,4000000,638989,95.227787000000006,763.0,35,7,0.0,401032.0,401032.0,0.0,9,0,24,4200000,Estable,1
4,46033.475648148145,2195760,10,34,Empleado,4160000,1945000,212651,95.227787000000006,785.0,11,2,0.0,28351.0,28351.0,0.0,8,0,1,6823463,Creciente,1
4,45784.743125000001,1309365.5999999999,12,33,Empleado,1500000,600000,104432,95.227787000000006,775.0,4,3,0.0,50233.0,49923.0,0.0,2,0,1,1418509,Creciente,1
9,45801.670127314814,2129019.6,10,33,Independiente,4500000,2800000,181237,95.227787000000006,746.0,5,5,0.0,1237.0,1237.0,0.0,1,0,0,469405,Creciente,1
4,45841.518865740742,2160000,12,33,Empleado,1700000,120000,174196,95.227787000000006,767.0,4,7,0.0,7279.0,7279.0,0.0,2,0,1,,,1
4,45917.790659722225,2400000,6,33,Empleado,5660000,680000,360696,95.227787000000006,810.0,3,2,0.0,43709.0,43709.0,0.0,3,0,0,4377883,Creciente,1
4,45775.634328703702,6003288,6,33,Empleado,5000000,1000000,892463,53.364705000000001,789.0,6,4,0.0,30986.0,30986.0,0.0,2,0,1,,,0
9,45669.527581018519,2484966,10,33,Independiente,11000000,1000000,210763,95.227787000000006,795,10,4,0,28743,24810,0,3,1,3,,,1
4,45958.644479166665,3965520,18,33,Empleado,2700000,310000,233258,95.227787000000006,784.0,4,5,0.0,2967.0,2967.0,0.0,0,0,2,991684,Creciente,1
4,45728.586458333331,1560000,12,33,Empleado,2000000,300000,122701,95.227787000000006,716.0,6,3,0.0,22419.0,13567.0,0.0,1,1,1,925839,Creciente,1
4,45783.332175925927,600000,6,33,Empleado,2500000,350000,89858,84.730785999999995,761.0,3,1,0.0,552.0,552.0,0.0,0,0,3,1218178,Creciente,1
4,45893.514027777775,4454400,36,33,Independiente,1970000,105000,153871,95.227787000000006,792.0,1,2,0.0,0.0,0.0,0.0,0,0,0,,,1
9,45645.417534722219,957621.6,9,33,Empleado,3000000,1000000,89434,95.227787000000006,797.0,9,2,0.0,56590.0,56590.0,0.0,6,0,1,905965,Creciente,1
4,45667.667395833334,4660200,24,33,Empleado,2100000,800000,203006,95.227787000000006,714.0,6,4,0.0,23450.0,23450.0,0.0,3,0,2,2049666,Creciente,1
4,45685.646944444445,3108000,24,33,Independiente,4000000,150000,135853,95.227787000000006,778.0,10,6,0.0,16068.0,16068.0,0.0,2,2,3,908526,Estable,1
4,45808.517905092594,876000,6,33,Empleado,1300000,200000,131683,95.227787000000006,758.0,2,3,0.0,0.0,0.0,0.0,1,0,0,1143610,Creciente,1
4,45786.713703703703,517914,6,33,Empleado,1230000,520000,77565,95.227787000000006,781.0,2,7,0.0,7908.0,7908.0,0.0,0,1,1,941789,Creciente,1
4,45670.712002314816,1307520,10,32,Empleado,1200000,500000,120668,95.227787000000006,769.0,3,3,0.0,3653.0,3653.0,0.0,0,0,3,1218048,Creciente,1
10,45884.614594907405,8640000,36,32,Empleado,3430000,629000,298457,95.227787000000006,812.0,4,8,0.0,42055.0,42055.0,0.0,2,1,1,1054976,Creciente,1
4,46016.782326388886,4800000,6,33,Empleado,3804000,1206000,732283,95.227787000000006,755.0,8,10,0.0,53297.0,53297.0,0.0,4,0,3,2671454,Creciente,1
4,45865.509293981479,3600000,36,32,Empleado,1396232,959000,121461,95.227787000000006,775.0,6,4,0.0,25135.0,25135.0,0.0,3,0,2,1521478,Decreciente,1
4,45955.714386574073,6968400,36,32,Empleado,2440000,1847000,254211,95.227787000000006,790.0,8,3,0.0,59763.0,45013.0,0.0,4,2,1,1817545,Creciente,1
4,45805.491643518515,1798800,8,32,Empleado,1500000,200000,204555,95.227787000000006,817.0,6,3,0.0,10631.0,10631.0,0.0,3,0,2,2295396,Decreciente,1
9,45757.710405092592,791157.6,10,32,Empleado,2500000,1500000,67208,95.227787000000006,808.0,3,3,0.0,11501.0,7835.0,0.0,1,2,0,2101250,Creciente,1
4,45759.465324074074,3896640,24,32,Independiente,2500000,400000,135300,-10.966485,708.0,3,9,0.0,13292.0,13292.0,0.0,2,0,1,1265277,Decreciente,0
9,45758.554548611108,799680,11,32,Empleado,3100000,1500000,62324,95.227787000000006,787.0,5,5,0.0,2095.0,2095.0,0.0,0,0,3,1216750,Creciente,1
4,45804.623495370368,4454400,36,32,Empleado,5500000,500000,147943,95.227787000000006,828.0,5,2,0.0,3703.0,3703.0,0.0,2,0,1,1755000,Creciente,1
4,45668.342881944445,900000,10,32,Empleado,2000000,800000,83400,95.227787000000006,764.0,11,4,0.0,24871.0,18149.0,0.0,2,2,5,1861341,Creciente,1
4,45771.780335648145,7828128,36,32,Empleado,7500000,4000000,260061,95.227787000000006,736.0,14,16,0.0,79738.0,79738.0,0.0,8,1,3,2204591,Creciente,1
9,45779.535474537035,1187293.2,10,32,Empleado,2000000,800000,100965,95.227787000000006,737.0,8,9,0.0,17143.0,17143.0,0.0,6,0,1,,,1
4,45632.753668981481,600000,6,32,Independiente,1200000,250000,89076,95.227787000000006,764.0,2,4,0.0,388.0,388.0,0.0,0,0,2,,,1
4,45734.641238425924,2614800,24,31,Empleado,3960000,2000000,115884,95.227787000000006,800.0,10,3,0.0,55499.0,53953.0,0.0,7,0,1,3940432,Estable,1
4,45626.463935185187,600000,12,32,Empleado,1400000,600000,47080,95.227787000000006,717.0,7,4,0.0,36504.0,26786.0,0.0,3,2,2,1484000,Estable,1
4,45652.598506944443,3024000,12,31,Empleado,1600000,500000,237267,95.227787000000006,794.0,1,4,0.0,19987.0,0.0,0.0,1,0,0,908526,Decreciente,1
9,45806.526828703703,3091590,9,31,Empleado,5600000,2400000,289696,95.227787000000006,810.0,6,8,0.0,80185.0,80185.0,0.0,3,0,0,6425688,Decreciente,1
4,45732.47861111111,1607174.4,6,31,Empleado,3500000,1000000,239520,95.227787000000006,779.0,9,6,0.0,110989.0,109499.0,0.0,6,1,2,2594133,Creciente,1
4,45639.591412037036,1740000,12,30,Empleado,1400000,800000,136271,95.227787000000006,729.0,6,5,0.0,11230.0,11230.0,0.0,2,0,4,1139508,Decreciente,1
9,45929.595150462963,6653080.7999999998,10,31,Empleado,2000000,779000,576792,95.227787000000006,711.0,11,10,0.0,129732.0,129732.0,0.0,3,0,5,38106581,Decreciente,1
4,45683.539641203701,1090320,12,31,Empleado,2100000,200000,85554,95.227787000000006,755.0,7,6,0.0,65240.0,65240.0,0.0,3,0,1,3387083,Decreciente,1
9,45759.659375000003,893522.4,10,31,Empleado,3600000,1500000,75904,95.227787000000006,822.0,3,8,0.0,152311.0,152311.0,0.0,0,2,1,3382500,Creciente,1
4,45687.437800925924,1992000,12,31,Empleado,2000000,500000,156776,92.428586999999993,807.0,5,4,0.0,28602.0,28602.0,0.0,3,1,1,1493940,Creciente,1
4,45790.633750000001,8498400,36,31,Empleado,2500000,200000,280166,95.227787000000006,755.0,6,6,0.0,14997.0,12297.0,0.0,2,1,2,1624103,Creciente,1
4,45940.558310185188,4044000,36,31,Empleado,2640000,2781000,146447,95.227787000000006,756.0,10,9,0.0,148991.0,148991.0,0.0,4,0,4,,,1
4,45645.542002314818,2292000,12,30,Empleado,2500000,500000,179501,95.227787000000006,755.0,5,4,0.0,92362.0,7883.0,0.0,3,0,1,929796,Creciente,1
9,45801.624398148146,971497.2,10,31,Empleado,2000000,800000,82701,95.227787000000006,694.0,5,11,0.0,5880.0,5880.0,0.0,1,0,2,1163744,Creciente,1
9,46016.716053240743,3687796.8,9,32,Empleado,3630000,311000,358565,95.227787000000006,752.0,9,4,0.0,10396.0,10396.0,0.0,2,0,4,4288744,Creciente,1
9,45900.462488425925,5500800,12,31,Empleado,1810000,0,382000,95.227787000000006,793.0,1,5,0.0,118573.0,0.0,0.0,0,1,0,3454524,Creciente,1
4,45670.550833333335,4410000,12,31,Empleado,2700000,500000,344885,91.99794,846.0,5,8,0.0,24036.0,24036.0,0.0,2,0,2,824403,Estable,1
4,45937.657893518517,3960000,6,31,Independiente,1840000,309000,603164,95.227787000000006,766.0,3,9,0.0,2177.0,2177.0,0.0,2,0,0,,,1
9,45805.710312499999,1374897.5999999999,10,31,Empleado,1500000,800000,117041,95.227787000000006,790.0,4,3,0.0,17417.0,17417.0,0.0,2,0,0,1230571,Creciente,1
4,45672.522615740738,1079880,12,31,Independiente,3000000,600000,74992,95.227787000000006,748.0,1,6,0.0,0.0,0.0,0.0,0,0,0,916148,Creciente,1
4,45782.651134259257,1458360,6,31,Empleado,2270000,700000,216803,95.227787000000006,786.0,4,4,0.0,46586.0,46586.0,0.0,2,0,1,,,1
4,45801.628506944442,959994,8,30,Empleado,2000000,500000,110138,95.227787000000006,718.0,6,10,0.0,10083.0,10083.0,0.0,2,0,4,2211132,Creciente,1
4,45803.354270833333,1716000,18,31,Empleado,1700000,140000,97069,5.4742160000000002,787.0,1,9,0.0,5023.0,5023.0,0.0,0,0,1,31496,Estable,0
4,45853.396122685182,3118800,8,30,Empleado,5100000,2000000,360623,95.227787000000006,759.0,6,6,0.0,20508.0,20508.0,0.0,2,0,2,4560770,75761,1
9,46065.628541666665,3094956,8,31,Empleado,6148000,1886000,335601,95.227787000000006,738.0,5,4,0.0,43925.0,43925.0,0.0,4,0,1,2492982,Creciente,1
